text,label,label_confidence
"['nmr', 'structure', 'cd', '9', 'revealed', 'globular', 'shape', 'threestranded', 'antiparallel', 'bsheet', 'packed', 'cterminal', 'ahelix', '.']",background,1.0
"['seven', 'studies', 'showed', 'significant', 'difference', 'p', ' ', '0.05', 'favour', 'microtese', 'amer', 'et', 'al', '.', '2000', 'okada', 'et', 'al', '.', '2002', 'ramasamy', 'et', 'al', '.', '2005', 'colpi', 'et', 'al', '.', '2009', 'ghalayini', 'et', 'al', '.', '2011', '.']",result,0.7261
"['data', 'consistent', 'previously', 'demonstrated', 'defect', 'ubc91', 'mutants', 'degradation', 'clb2', 'clb5', 'seufert', 'et', 'al', '.', '1995', '.']",result,0.7729
"['discrepancies', 'analogous', 'results', 'simulations', 'recently', 'observed', 'case', 'binary', 'perceptron', '18', 'pspin', 'interaction', 'spin', 'glass', '19', 'case', 'fluctuating', 'manifolds', 'random', 'media', '20', 'dynamically', 'frozen', 'phases', 'observed', 'regions', 'parameter', 'space', 'static', 'approaches', 'yielded', 'ergodic', 'phases', '.']",result,0.8766060452990057
"['clustering', 'method', 'implemented', 'tbestdb', 'based', 'phredphrap', 'algorithms', '23', 'ensures', 'high', 'discriminatory', 'power', 'identify', 'closely', 'related', 'paralogues', 'distinct', 'gene', 'copies', '22', '.']",method,0.8766060452990057
"['nsclc', 'common', 'ptprb', 'downregulation', 'associated', 'worse', 'overall', 'survival', '197', 'ptprd', 'downregulation', 'mutations', 'associated', 'worse']",background,0.6958
"['accordance', 'assumption', 'considering', 'different', 'experiment', 'results', 'literature', '12', '11', '14', 'step', 'domain', 'independent', 'extraction', 'process', 'elicitation', 'concepts', 'carried', 'help', 'algorithm', 'wikipedia', 'category', 'system', '.']",method,0.8766060452990057
"['6245', 'reported', 'associated', 'specificity', '90', 'wolfe', 'et', 'al', '.', '2010', '.']",background,1.0
"['calculate', 'density', 'target', 'receptor', 'precisely', 'background', 'intensity', 'film', 'subtracted', 'intensity', 'roi', 'following', 'previously', 'established', 'computation', 'suzuki', 'et', 'al', '.', '2010a', '2010b', '.']",method,0.8766060452990057
"['6', 'wat', 'endothelial', 'cells', 'ascs', 'increased', 'local', 'breast', 'cancer', 'growth', '2', 'different', 'models', 'orthotopic', 'breast', 'cancer', '5', '.']",background,1.0
"['previous', 'study', 'slow', 'regular', 'saccades', 'demonstrated', 'invariance', 'saccadic', 'latencies', 'target', 'angular', 'displacement', 'darrien', 'et', 'al', '.', '2001', 'diyculty', 'reconciling', 'results', 'previous', 'studies', 'showed', 'increase', 'latency', 'fuller', '1996', 'kalesnykas', 'ä']",result,0.8766060452990057
"['interesting', 'attempts', 'construct', 'consistent', 'mathematical', 'representation', 'polarization', 'optics', 'based', 'lorentz', 'group', '713', '.']",background,0.7304
"['model', 'i2', 'n', ' ', '4', '5', 'n', ' ', '4', 'directly', 'injected', '50', 'mg', 'human', 'ae1targeted', 'sirnaexpressing', 'vector', '50', 'mg', 'scramble', 'vector', 'tail', 'vein', 'respectively', '3', 'days', 'total', 'seven', 'doses', 'described', 'previously', 'garg', 'et', 'al', '.', '2008', '.']",method,0.8766060452990057
"['pl', 'electrophilic', 'small', 'molecule', 'identified', 'cellbased', 'highthroughput', 'screening', 'assays', 'shown', 'selectively', 'kill', 'cancer', 'cells', 'harming', 'normal', 'epithelial', 'cells', '3', '.']",background,1.0
"['äexpatriate', 'partner', 'adjustment', 'interpret', 'result', 'similar', 'fashion', 'findings', 'remarks', 'authors', 'shaffer', 'harrison', '2001', 'cole', '2012', 'stated', 'expatriate', 'partners', 'decided', 'interrupt', 'career', 'order', 'follow', 'partner', 'internationalä']",result,0.8766060452990057
"['davison', 'et', 'al', '.', '2008', 'wide', 'review', 'studies', 'subject', 'pointed', 'inconclusive', 'results', '.']",background,1.0
"['neuroimaging', 'studies', 'eventrelated', 'brain', 'potential', 'research', 'established', 'acc', 'central', 'performance', 'monitoring', 'carter', 'et', 'al', '.', '1998', 'gehring', 'knight', '2000', 'luu', 'et', 'al', '.', '2000', 'ullsperger', 'von', 'cramon', '2003', '.']",background,0.7536
"['ascent', 'dehumanization', 'closely', 'related', 'animalistic', 'vs.', 'mechanistic', 'dehumanization', 'kteily', 'et', 'al', '.', '2015', 'study', '5', 'excluded', 'items', 'blatant', 'dehumanization', 'composite', '.']",background,0.7356
"['high', 'bp', 'induces', 'structural', 'functional', 'alterations', 'mainly', 'form', 'left', 'atrial', 'enlargement.7', 'left', 'atrial', 'size', 'recognized', 'risk', 'factor', 'af', 'stroke', '.']",background,1.0
"['experiments', 'described', 'detail', 'oum', 'et', 'al', '.', '1998', 'knipping', 'et', 'al', '.', '2000', 'hunt', 'et', 'al', '.', '2004', '.']",method,0.8766060452990057
"['method', 'known', 'generally', 'reliable', 'questions', 'representativeness', 'data', '25', '.']",method,1.0
"['depth', 'length', 'mbs', 'responsible', 'severity', 'conditions', 'canyigit', 'et', 'al', '.', '2009', 'ferreira', 'et', 'al', '.', '1991', 'lazoura', 'et', 'al', '.', '2010', 'ozbag', 'kervancioglu', '2004', 'santos', 'et', 'al', '.', '2007', '.']",background,1.0
"['results', 'consistent', 'studies', 'find', 'deficit', 'contralateral', 'feature', 'search', 'riddoch', 'humphreys', '1983', 'eglin', 'et', 'al', '.', '1989', 'pavlovskaya', 'et', 'al', '.', '2002', '.']",result,0.8766060452990057
"['streptomyces', 'isolates', 'n269', 'characterized', 'antibiotic', 'inhibition', 'profiles', 'evaluating', 'ability', 'inhibit', 'standard', 'isolate', 'agaroverlay', 'method', 'davelos', 'et', 'al', '.', '2004a', '.']",method,0.6784
"['results', 'differ', 'previous', 'canine', 'achmmissense', 'mutation', 'cngb3d262n', 'located', 's2', 'transmembrane', 'segment', 'cngb3', '24', '51', '.']",result,0.8766060452990057
"[' ', 'burdette', 'whitaker', '2005', 'carver', 'et', 'al', '.', '2008', 'ding', 'et', 'al', '.', '2011', 'gomez', 'et', 'al', '.', '2004', 'molnar', 'et', 'al', '.', '2004', 'mota', 'et', 'al', '.', '2005', '.']",background,0.7389
"['employed', 'formally', 'scholars', 'library', 'information', 'science', 'lis', 'field', 'decompose', 'particulars', 'notions', 'like', 'information', '4', 'development', 'ontologies', '12', 'development', 'conceptual', 'frameworks', 'metadata', 'schema', '5', '.']",background,0.7265
"['scoping', 'review', 'methodology', 'described', 'arksey', 'oäômalley', '18', 'refined', 'levac', 'et', 'al', '.', '19', 'colquhoun', 'et', 'al', '.', '20', 'address', 'research', 'question', '.']",method,0.8766060452990057
"['alternative', 'fuse', 'information', 'multiple', 'cameras', 'surrounding', 'vehicle', '29', 'methods', 'fuse', 'forwardfacing', 'camera', 'lidar', '1027', '.']",method,0.7845
"['1', 'expression', 'induced', 'seizures', 'experimental', 'models', 'present', 'results', 'review', '15761', 'exclude', 'seizure', 'activity', 'contribute', 'level', 'expression', '.']",background,1.0
"['view', 'pfd', 'changes', 'mouse', 'liver', 'glutathione', 'stransferase', 'mgst', 'glyceraldehyde3phosphate', 'dehydrogenase', 'carbonic', 'anhydrase', 'iii', 'zn', 'superoxide', 'dismutase', 'cuznsod', 'contents', '42', '47', '48', 'wished', 'explore', 'affects', 'cellular', 'antioxidative', 'enzymes', '.']",background,1.0
"['intrauterine', 'pregnancy.9', 'present', 'data', 'aggregate', 'physician', 'better', 'represent', 'individual', 'variation', 'ability', 'identify', 'intrauterine', 'pregnancy', '.']",background,0.72
"['occupational', 'social', 'class', 'measure', 'previously', 'investigate', 'socioeconomic', 'inequalities', 'mortality', 'cardiovascular', 'disease', 'disability', 'trends', 'inequalities', 'allcause', 'coronary', 'disease', 'cohort', '182223', 'studies', '2428', '.']",method,0.8766060452990057
"['posited', 'trans', 'acting', 'differences', 'tend', 'generate', 'intra', '\n', 'specific', 'expression', 'polymorphisms', 'lemos', 'et', 'al', '.', '2008', 'wittkopp', 'et', 'al', '.', '2008', 'emerson', 'et', 'al', '.', '2010', 'turn', 'fixed', 'drift', 'coolon', 'et', 'al', '.', '2014', '.']",background,0.7214
"['goal', 'lines', 'extensions', 'halfway', 'line', 'penalty', 'area', 'approximately', '330', 'm', 'line', 'multiple', 'perpendicular', 'views', 'recommended', 'obtain', 'accurate', 'results', 'mbim', 'technique', 'krosshaug', 'bahr', '2005', '.']",method,0.765
"['drug', 'specific', 'parameters', 'parameter', 'estimation', '\n', 'tissueplasma', 'concentration', 'ratios', 'kp', 'predicted', 'tissue', 'equations', 'proposed', 'poulin', 'theil', '24', 'kp', 'rest', 'body', 'optimised', 'predicted', 'volume', 'distribution', 'steady', 'state', 'vss', 'observed', 'vivo', 'value', 'following', 'equation', '25', '\n', 'kprest', '¼', 'vssobs', 'vp', '\n', 'p', 'kpt', 'vt', '\n', '70', 'p', 'vt', 'ð2þ', '\n', 'kp', 'assumed', 'adults', 'children', 'values', 'different', 'tissues', 'presented', 'table', '1', '.']",method,1.0
"['previous', 'studies', 'laboratory', 'established', 'p450', '1a5', '3a37', 'orthologs', 'human', 'p450', '1a2', '3a4', 'respectively', 'important', 'p450', 'isoforms', 'responsible', 'bioactivation', 'afb1', 'turkey', 'liver', 'rawal', 'et', 'al', '.', '2010b', 'klein', 'et', 'al', '.', '2000', 'yip', 'coulombe', '2006', '.']",background,0.7523
"['sagittatus', 'originally', 'described', 'carp', 'amur', 'river', 'basin', 'russia', 'kulakovskaya', 'akhmerov', '1965', 'later', 'found', 'caspian', 'sea', 'drainage', 'demshin', 'anddvoryadkin', '1981', 'japan', 'scholz', 'et', 'al', '.', '2001', '.']",background,0.7684
"['associations', '634gc', 'polymorphism', 'hypertension', 'lacchini', 'et', 'al', '.', '2014', 'reported', 'variant', 'genotypes', '634gc', 'snp', 'associated', 'left', 'ventricular', 'hypertrophy', 'patients', 'systemic', 'hypertension', 'brazilian', 'population', '.']",background,1.0
"['measures', 'wmc', 'reading', 'span', 'task', '\n ', 'daneman', ' ', 'carpenter', '1980', 'spatial', 'span', 'task', 'miyake', 'et', 'al', '.', '2001', 'shah', ' ', 'miyake', '1996', 'figure', '1', 'illustration', 'tasks', '.']",method,0.8766060452990057
"['common', 'cascade', 'ligand', 'binds', 'activates', 'respective', 'receptors', 'activin', 'receptorlike', 'kinase', 'alk', '5', 'type', 'receptor', 'tbrii', 'type', 'ii', 'receptor', 'tgfb', 'alk4', 'type', 'receptor', 'actriiaiib', 'type', 'ii', 'receptor', 'activin', 'leading', 'phosphorylation', 'activation', 'receptorregulated', 'smad', 'smad23', 'subsequent', 'transcriptional', 'regulation', 'concert', 'common', 'smad', 'smad4', '47', '.']",background,1.0
"['1', 'connected', 'ganges', 'river', 'progressively', 'captured', 'indus', '5', 'ago', 'clift', 'blusztajn', '2005', '.']",background,0.7323
"['results', 'explain', 'soil', 'redox', 'status', 'base', 'status', 'total', 'p', 'content', 'relate', 'strongly', 'p', 'mineralization', 'verhoeven', 'et', 'al', '.', '1996', 'consistent', 'observations', 'highly', 'managed', 'wetlands', 'eutrophication', 'status', 'changed', '\n ', 'response', 'alterations', 'groundwaterregime', 'e.g.ä']",result,0.8766060452990057
"['adipor2', 'mrna', 'levels', 'correlated', 'positively', 'independently', 'fasting', 'triglyceride', 'concentrations', '49', 'adipor1', 'mrna', 'expression', 'positively', 'correlated', 'serum', 'insulin', 'cpeptide', 'concentrations', 'firstphase', 'insulin', 'secretion', 'elevated', 'plasma', 'triglyceride', 'cholesterol', 'concentrations', '49', '.']",background,1.0
"['seen', 'previously', 'e.', 'coli', 'expressed', 'p450', '3a37', 'rawal', 'et', 'al', '.', '2010b', 'thekinetics', 'exoafboandafq1', 'formation', '1', '6', 'followed', 'sigmoidal', 'kinetic', 'hill', 'model', 'indicative', 'positive', 'cooperativity', 'fig', '.']",background,1.0
"['date', '28', 'cases', 'thyroglossal', 'duct', 'carcinoma', 'clinical', 'information', 'patients', 'younger', '20', 'years', 'reported', 'english', 'literature', '4571215', 'histologic', 'diagnosis', 'pc', '27', 'cases', '451215', 'mixed', 'pc', 'scc', '1', 'case', '7', '.']",background,0.7314
"['observations', 'p30', '33', '53', 'vrna', '48', 'colocalize', 'microtubule', 'cytoskeleton', 'abilities', 'p30', 'mutants', 'associate', 'microtubule', 'cytoskeleton', 'support', 'celltocell', 'movement', 'showed', 'strict', 'correlation', '7', '8', 'suggest', 'role', 'microtubule', 'cytoskeleton', 'tmv', 'celltocell', 'transport', '.']",method,0.6961
"['involved', 'series', 'long', 'initially', 'unstructured', 'interviews', '4951', '.']",background,0.7427
"['medical', 'history', 'fields', 'designed', 'compatible', 'ncdr', 'icd', 'registry', 'elements.1516', 'addition', 'baseline', 'variables', 'data', 'specific', 'device']",method,0.8766060452990057
"['humans', 'lindane', 'affects', 'nervous', 'system', 'liver', 'kidneys', 'potential', 'carcinogen.235', 'documented', 'neurotoxicity', 'i.']",background,0.7291
"['argued', 'demirgüçkunt', 'huizinga', '2004', 'total', 'cost', 'funds', 'implicit', 'interest', 'rate', 'bhc', 'liabilities', 'inferred', 'financial', 'statements', '.', 'total', 'cost', 'funds', 'measures', 'overall', 'cost', 'bhcs', 'debts', 'differ', 'banks', 'time', 'differences', 'interest', 'rates', 'maturity', 'structure', 'bhcs', 'debt', '.', 'construct', 'second', 'funding', 'cost', 'measure', 'focuses', 'deposits', '.', 'following', 'gilje', 'loutskina', 'strahan', '2016', 'measure', 'cost', 'deposits', 'bhcs', 'interest', 'expense', 'domestic', 'deposits', 'quarter', 'divided', 'stock', 'domestic', 'deposits', 'beginning', 'quarter', 'cost', 'domestic', 'deposits', '.']",background,1.0
"['cochrane', 'collaboration', 'tool', 'assessing', 'risk', 'bias', 'assess', 'quality', 'randomized', 'controlled', 'trials', 'following', 'criteria', '1', 'randomization', 'sequence', 'generation', 'assessment', 'selection', 'bias', '2', 'allocation', 'concealment', 'assessment', 'selection', 'bias', '3', 'level', 'blinding', 'blinding', 'participants', 'blinding', 'outcome', 'assessment', 'assessment', 'performance', 'bias', 'detection', 'bias', '4', 'incomplete', 'outcome', 'data', 'assessment', 'attrition', 'bias', '5', 'selective', 'reporting', 'assessment', 'reporting', 'bias', '.']",method,0.8766060452990057
"['lytic', 'phages', 'fitness', 'costs', 'result', 'tradeoff', 'lysis', 'time', 'burst', 'size', '33', '.']",background,1.0
"['significant', 'money', 'ringfenced', 'additional', 'homecare', 'packages', '\n', 'ª', '2011', 'blackwell', 'publishing', 'ltd', '311', '\n', 'cashforcare', 'scheme', 'introduced', '2006', 'timonen', 'et', 'al', '.', '2006b', '.']",background,0.746
"['similar', 'results', 'demonstrated', 'identification', 'haemophilus', 'somnus', 'naturally', 'infected', 'bovine', 'lungs', 'tegtmeier', 'et', 'al', '.', '2000', 'emphasises', 'need', 'alternative', 'detection', 'methods', 'complement', 'culture', 'based', 'establishing', 'definitive', 'diagnosis', '.']",result,0.8766060452990057
"['example', 'invasive', 'pathogen', 'listeria', 'monocytogenes', 'induces', 'monoubiquitination', 'receptors', ' ', 'hepatocyte', 'growth', 'factor', 'receptor', 'hgfr', 'veiga', 'cossart', '2005', 'ecadherin', 'triggers', 'recruitment', 'clathrin', 'caveolin1', 'entry', 'foci', 'bonazzi', 'cossart', '2006', 'veiga', 'et', 'al', '.', '2007', '.']",background,1.0
"['5', 'gelatin', 'coated', 'chamber', 'slides', 'rpmib27', 'medium', 'supplemented', '10', 'fbs', '10', 'um', 'y27632', 'sigma', 'polybrene', 'millipore', '5000', 'particles', 'cell', 'lentivirus', 'expressing', 'cre', 'striated', 'musclespecific', 'ck7', 'regulatory', 'cassette', 'based', 'muscle', 'creatine', 'kinase', 'promoter', 'mck', '911', '.']",method,0.8766060452990057
"['iovs', '201051arvo', 'eabstract', '1717.10', 'previous', 'studies', 'negative', 'correlations', 'refractive', 'lens', 'power', 'refractive', 'error', 'eye', 'found', 'hyperopic', 'eyes', 'having', 'lower', 'refractive', 'lens', 'power', 'emmetropic', 'myopic', 'eyes', '.']",result,0.8766060452990057
"['based', 'available', 'direct', 'experimental', 'measurements', 'apparent', 'twostate', 'proteins', '32', '33', 'intrinsic', 'enthalpic', 'folding', 'barrier', 'h', ' ', 'taken', 'approximation', 'constant', 'independent', 'gft', ' ', 'given', 'protein', 'differ', 'different', 'proteins', '29', '31', '.']",background,1.0
"['evaluate', 'compare', 'algorithm', 'spectralucb', 'stateofart', 'outperforms', 'competitors', 'linucb', 'graphs', 'large', 'number', 'nodes', '.']",method,0.8766060452990057
"['95', 'dynamic', 'programming', 'method', 'implemented', 'ilie', 'et', 'al', '.', '2011', 'region', '100bp', 'selected', 'spaced', 'seeds', 'highest', 'hit', 'probability', 'ma', 'et', 'al', '.']",method,0.8766060452990057
"['3', '4', '5', 'authors', 'proposed', 'customized', 'twolevel', 'memory', 'subsystems', 'minimize', 'offchip', 'memory', 'bandwidth', '.']",background,0.7395
"['approach', 'necessitated', 'complexity', 'known', 'rna', 'binding', 'sites', 's15', '39', '42', '43', '.']",background,0.6097
"['access', 'portal', 'venous', 'system', 'interventional', 'procedures', 'achieved', 'variety', 'approaches', 'transjugular', 'creation', 'transjugular', 'intrahepatic', 'portosystemic', 'shunt', '4', 'transfemoral', 'splenorenal', 'gastrorenal', 'shunts', '5', 'transhepatic', '69', 'transsplenic', '1024', 'percutaneous', 'access', 'recanalized', 'umbilical', 'vein', '25', 'abdominal', 'wall', 'varices', 'available', '.']",background,0.7396
"['recommendation', 'american', 'college', 'chest', 'physicians', '6', 'studies', 'reported', 'maximum', 'level', 'pip', 'utilization', 'ranging', '6317', '7318', 'cm', 'h2o', '18', '19', '20', '.']",background,1.0
"['5b', 'interestingly', 'shared', 'conserved', 'residues', 'notably', 'found', 'nqo1', 'family', 'eukaryotes', 'chen', 'et', 'al', '.', '2000', 'faig', 'et', 'al', '2000', '.']",background,0.7345
"['8', 'authors', 'employ', 'variablelength', 'ngram', 'model', 'extract', 'necessary', 'information', 'sequence', 'databases', 'utilize', 'exploration', 'tree', 'reduce', 'added', 'noise', '.']",method,0.7396
"['test', 'bleu', 'computed', 'paired', 'bootstrap', 'resampling', 'technique', 'koehn', '2004', 'ter', 'stratified', 'approximate', 'randomization', 'technique', 'clark', 'et', 'al', '.']",method,0.8766060452990057
"['women', 'reproductive', 'age', '1549', 'close', 'quarter', '24', 'total', 'population', 'children', '15', 'years', 'account', '47', '.']",background,1.0
"['lead', 'carbonate', 'insoluble', 'compound', 'major', 'oxidation', 'products', 'lead', 'water', 'bio', 'available', 'amphibians', 'stansley', 'et', 'al', '.', '1997', '.']",background,1.0
"['results', 'discussed', 'relation', 'recent', 'work', 'vertebrate', 'primary', 'dorsoventral', 'patterning', 'including', 'early', 'expression', 'recently', 'described', 'follistatin', 'related', 'chick', 'gene', 'towers', 'et', 'al', '.', '1999', '.']",result,1.0
"['contrary', 'previous', 'reports', '3', '4', '15', 'present', 'study', 'junctional', 'sce', 'found', 'associate', 'erosive', 'esophagitis', 'suggesting', 'sce', 'result', 'gerd', '.']",result,0.8766060452990057
"['furthermore', 'methods', 'detect', 'recently', 'described', 'cfr', 'l4', 'proteinmediated', 'resistances', 'applied', 'techniques', 'reported', 'earlier', 'arias', 'et', 'al', '.', '2008', 'kehrenberg', 'et', 'al', '.', '2005', '2007', 'kehrenberg', 'schwarz', '2006', 'long', 'et', 'al', '.', '2006', 'mendes', 'et', 'al', '.', '2008', 'schwarz', 'et', 'al', '.', '2000', 'toh', 'et', 'al', '.', '2007', '.']",method,1.0
"['wilkiemeyer', 'et', 'al.13', 'reported', 'correlation', 'resident', 'pgy', 'inguinal', 'hernia', 'recurrence', 'rate', 'occurred', '6', '.']",background,1.0
"['experiment', '4', 'conditioned', 'reinforcement', 'procedure', 'consisted', 'phases', 'morrison', 'et', 'al', '.', '2011', 'ranaldi', 'et', 'al', '.', '2009', 'details', '.']",method,0.8766060452990057
"['mtrr', 'directly', 'represses', 'mtrcde', 'efflux', 'pump', 'rpoh', 'sigma', '32', '57', 'shown', 'fig', '.']",background,1.0
"['skeletal', 'muscle', 'mass', 'ultimately', 'determined', 'balance', 'rate', 'protein', 'synthesis', 'protein', 'degradation', 'goodman', 'et', 'al', '.', '2011c', '.']",background,0.7548
"['applied', 'evaluation', 'modelling', 'grammars', 'er', '1516', 'dfd', '15', 'aris', '3', '.']",background,0.7369
"['spinal', 'cord', 'pathway', 'transection', 'performed', 'electrocautery', 'previously', 'described', '\n', '6', 'detail', 'chen', 'wolpaw', '1997', '2002', 'chen', 'et', 'al', '.', '2001b', '2002', '.']",method,0.8766060452990057
"['definition', 'bipolar', 'nos', 'validated', 'previous', 'studies', 'akiskal', 'benazzi', '2005', 'benazzi', 'akiskal', '2006', 'kim', 'et', 'al', '.', '2008', 'lee', 'et', 'al', '.', '2009', '.']",method,0.8766060452990057
"['smj', 'lgj', 'differ', 'phenotypic', 'response', 'highfat', 'diet', 'smj', 'responsive', 'lgj', 'obesity', 'diabetesrelated', 'serum', 'lipid', 'level', 'traits', '2324', '.']",background,0.6232
"['number', 'polymorphisms', 'ugt1a1', 'ugt1a9', 'affecting', 'expression', 'protein', 'function', 'identified', 'potentially', 'modulate', 'metabolism', 'sn38', 'vivo', 'zheng', 'et', 'al', '.', '2001', 'guillemette', '2003', 'villeneuve', 'et', 'al', '.', '2003', 'girard', 'et', 'al', '.', '2004', 'yamanaka', 'et', 'al', '.', '2004', 'response', 'irinotecanbased', 'chemotherapy', 'ando', 'et', 'al', '.']",background,0.7479
"['result', 'consistent', 'study', 'degoma', 'et', 'al', '.', '2001', 'inverse', 'relationship', 'hdl', 'cholesterol', 'prevalence', 'coronary', 'heart', 'disease', 'chd', 'observed', 'ldl', 'cholesterol', 'total', 'cholesterol', 'triglycerides', 'directly', 'related', 'prevalence', 'chd', '.']",result,0.8766060452990057
"['reference', 'genome', 'sequences', 'arabidopsis', 'thaliana', 'ath', 'tair10', 'arabidopsis', 'lyrata', 'aly', '30', 'arabis', 'alpina', 'aal', 'sequence', '18', 'gene', 'annotation', '18', '.']",method,0.8766060452990057
"['tobacco', 'use', 'poses', 'substantial', 'health', 'hazard', 'cancer', 'survivors', '6', '7', 'including', 'increased', 'risk', 'subsequent', 'malignancies', '8', '.']",background,1.0
"['sperm', 'ar', 'stimulated', 'progesterone', 'luconi', 'et', 'al', '.', '1995', 'meizel', 'turner', '1996', 'kirkmanbrown', 'et', 'al', '.', '2002', 'lpc', 'a23187induced', 'ar', 'associated', 'higher', 'levels', 'tyr', 'phosphorylation', 'p80', 'p105', 'aitken', 'et', 'al', '.', '1995', 'de', 'lamirande', 'et', 'al', '.', '1998', 'de', 'lamirande', 'gagnon', '2002', '.']",background,1.0
"['compatible', 'findings', 'silk', 'et', 'al', '.', '2016', 'found', 'fa', 'values', 'strongly', 'lateralized', 'left', 'wm', 'associated', 'greater', 'symptom', 'severity', 'patients', 'adhd', '.']",result,1.0
"['method', 'applicable', 'research', 'standard', 'performance', 'testing', 'algorithm', 'comparison', '3', 'forces', 'swarm', 'expand', 'search', 'initial', 'limits', '.']",method,1.0
"['inaccurate', 'prediction', 'instability', 'n', 'u', 'r', 'c', 'l', 'd', 't', 'r', 'e', 'major', 'reasons', 'shortfall', 'forecasters', '1', '3', '.']",background,1.0
"['ssa', 'responses', 'discovered', 'auditory', 'thalamus', 'anderson', 'et', 'al', '.', '2009', 'auditory', 'cortex', 'von', 'der', 'behrens', 'et', 'al', '.', '2009', 'ulanovsky', 'et', 'al', '.', '2004', '2003', '.']",background,1.0
"['spectrum', 'aboveground', 'i.e.', 'trait', 'syndromes', 'associated', 'resource', 'acquisition', 'conservation', 'reich', '2014', 'existence', 'root', 'economics', 'spectrum', 'matter', 'debate', 'mainly', 'lack', 'consistency', 'studies', 'mommer', 'weemstra', '2012', 'weemstra', 'et', '\xa0', 'al', '.']",result,0.8766060452990057
"['rights', 'reserved', '.', 'doi10.1016j.expneurol.2007.06.029', '\n', 'interaction', 'resulting', 'dedifferentiation', 'schwann', 'cells', 'activation', 'growth', 'promoting', 'phenotype', 'hall', '2005', '.']",background,1.0
"['previously', 'shown', 'activation', 'tgf', 'signaling', 'involved', 'myoendothelial', 'gap', 'junctiondependent', 'differentiation', 'pasmcs', 'contractilelike', 'phenotype', 'paecpasmc', 'touch', 'coculture', '21', '.']",background,0.7677
"['disconnected', 'neural', 'network', 'connectivity', 'brain', 'regions', 'increasingly', 'proposed', 'key', 'characteristic', 'underlying', 'memory', 'deficits', 'amnestic', 'mild', 'cognitive', 'impairment', 'amci', 'high', 'risk', 'conversion', 'alzheimers', 'disease', 'ad', 'bai', 'et', 'al', '.', '2009a', '2009b', 'sorg', 'et', 'al', '.', '2007', '.']",background,0.7392
"['reported', '3', 'study', 'lymphadenopathy', 'clinical', 'symptoms', 'south', 'iran.23', 'previous', 'studies', 'lymph', 'node', 'metastasis', 'reported', 'area', '.']",background,0.6097
"['mammalian', 'csc', 'bind', 'tightly', 'pi3pbinding', 'sorting', 'nexins', 'unclear', 'prevents', 'sorting', 'nexins', 'driving', 'formation', 'tubules', 'devoid', 'cargo', 'cullen', 'korswagen', '2012', '.']",background,1.0
"['rodent', 'avian', 'nfm', 'subunits', 'similar', 'human', 'counterpart', 'contain', 'degenerate', 'kspv', 'repeats', 'levy', 'et', 'al', '.', '1987', 'napolitano', 'et', 'al', '.', '1987', 'zopf', 'et', 'al', '.', '1987', '.']",background,1.0
"['results', 'agree', 'wang', 'et', 'al', '.', '2015', 'stated', 'serum', 'il35', 'levels', 'mrna', 'expression', 'decreased', 'allergic', 'asthmatics', '.']",result,0.8766060452990057
"['experiment', 'difficult', 'different', 'studies', 'observed', 'severe', 'bottlenecks', 'present', 'colonization', 'process', 'chick', 'gastrointestinal', 'tract', 'inoculum', 'contains', 'strain', 'c.', 'jejuni', 'hendrixson', 'dirita', '2004', 'grant', 'et', 'al', '.', '2005', '.']",method,0.7564
"['2010', 'demonstrated', 'development', 'external', 'sexual', 'change', 'krill', 'accelerated', 'photoperiod', 'shown', 'cyclic', 'maturation', 'process', 'maintained', 'independent', 'direct', 'control', 'environmental', 'factors', 'food', 'light', 'thomas', 'ikeda', '1987', 'kawaguchi', 'et', 'al', '.', '2007', '.']",background,0.6351
"['sparc', 'proposed', 'albumin', 'receptor', 'epithelial', 'tissues', 'swaroop', 'et', 'al', '.', '1988', 'kopp', 'et', 'al', '.', '1992', 'tiruppathi', 'et', 'al', '.', '1996', 'expressed', 'higher', 'levels', 'human', 'fetal', 'tissue', 'adult', 'tissue', 'cell', 'lines', 'swaroop', 'et', 'al', '.']",background,0.6889
"['additionally', 'studies', 'general', 'point', 'type', 'transportation', 'related', 'social', 'environmental', 'factors', 'students', 'freedom', 'choice', 'observed', 'studies', 'carried', 'davison', 'et', 'al', '.', '2008', 'dollman', ' ', 'lewis', '2007', 'robertsonwilson', 'et', 'al', '.']",result,1.0
"['calculation', 'accordance', 'contributions', 'estimated', 'greenwood', 'et', 'al', '.', '1997', 'luttmer', '2007', '.']",result,0.7595
"['study', 'fortran', 'programs', 'taken', 'perfect', 'benchmarks', 'riceps', 'rice', 'compiler', 'evaluation', 'program', 'suite', 'genesis', 'benchmark', 'suites', '12', '1', 'wien95', 'software', 'package', '13', '.']",method,0.8766060452990057
"['2', 'tb', 'meningitis', 'tb', 'lymphadenopathy', 'respectively.2022', '17', 'patients', 'ocular', 'mycobacterial', 'disease', 'study', '13', 'active', 'disease', 'limited', 'eyes', '2', 'systemic', 'lymphadenopathy', '1', 'miliary', 'tb', '1', 'active', 'pulmonary', 'tb', '.']",background,1.0
"['contrast', 'transcription', 'factor', 'sp1', 'nfkb', 'reported', 'mediate', 'tnfainduced', 'ldl', 'receptor', 'expression', 'sterolinduced', 'repression', 'ldl', 'receptor', 'expression', '7', '10', '15', '.']",background,0.7878
