string,label,label_confidence,length
Previous studies have been done to address above relationships (Siegrist et al. 2007).,background,1.0,Short
"In the fast-twitch muscle of hypothyroid rats, shifting to a slow direction by CLFS increased the expression of myogenin with unaltered MyoD levels (37).",background,1.0,Short
These conditions could be due lesions in either cortical (Iansek et al. 2001; Tyrrell 1994) or subcortical areas (Thompson and Marsden 1987).,background,1.0,Short
The network merging component was implemented using the NetworkX 2 Python library which can be natively integrated into the Bio3graph workflow in Orange4WS [32].,method,,Short
"For example, administration of a glucose load and a liquid formula meal have been associated with substantial decreases in neuronal activity using fMRI [83, 91, 142].",method,,Short
"Overexpression of miR-218 inhibits cancer cell proliferation, migration and invasion [24, 26, 27], and promotes colon cancer cell apoptosis [28].",background,0.7461,Short
"A basic state transition of a process instance has Initiated, Running, Suspended, Active, Terminated and Complete states [23] (seeFig.",background,1.0,Short
"For monitoring purposes, the investigator also determined the polyp score (PS) based on the size of polyps at the first and last visits [14].",method,,Short
"For embedding techniques, we take TransE [Bordes et al., 2013], KALE [Guo et al., 2016], TEKE [Wang and Li, 2016] and HOLE [Nickel et al., 2016] as our comparisons.",result,0.7396,Short
"their phosphorylation as observed in vivo (Reimann et al., 2013) might also affect the interaction with DNA.",background,0.74,Short
"In A. sagittatus, the number of testes considerably exceeds 100–200 (in some specimens reaching to several hundreds) (Scholz et al. 2001).",background,1.0,Short
The same is not true in designs where the counting of photons is performed in each pixel independently and can be held in a local counter or memory as in [103].,background,1.0,Short
Arrhythmogenic right ventricular cardiomyopathy (ARVC) is a heart muscle disease clinically characterized by life-threatening ventricular arrhythmias [1].,background,1.0,Short
This scale by Guay and Vallerand (1997) consists of 18 items that measure individuals‚Äô level of motivation toward a particular activity at a certain time.,method,,Short
"We (Mays and Schirillo, 2005) previously showed that light flashes affect auditory processing in a directional hearing illusion (Hari, 1995; Hari and Kiesilä, 1996).",background,0.7351000000000001,Short
Retrospective studies have demonstrated improved local control rates with postoperative external beam radiotherapy (XRT) [4-7].,background,1.0,Short
"For parameters pc and pr in MPI-FAUN, we use the optimal values for each dataset, according to the recommendations in [16, 17].",method,,Short
"Total DNA from
 LWB-infected and healthy periwinkles was extracted using the cetyltrimethylammonium bromide method (Maixner et al., 1995).",method,,Short
"Using Definition II-B, the GPSR protocol can deliver packet to geographic locations [5] within sensor regions.",method,,Short
"CSF circulation disturbances, and in particular CSF leak and hydrocephalus, are serious complications associated with BCNU wafers [17].",background,0.6497,Short
"HNF1A MODY was the most frequent subtype (47%), followed by GCK MODY (27%), which is similar to the results of studies in the UK and Norway [6, 46].",result,,Short
Our results confi rm previous studies that reached the same conclusion (Boushey et al 1994; Vermeulen et al 2000; Till et al 2005; Marcucci et al 2005).,result,,Short
"Furthermore, tumor-associated macrophages secrete products, such as TGF- and IL-10 that suppress anti-tumor immune responses [14, 20, 10].",background,0.7509,Short
"I removed males from 16 groups, all of which had resident nonbreeders (non-breeders 18 mm SL; Buston 2003a), 1 lunar month after the beginning of the study.",background,0.606,Short
"Primary antibodies were incubated for 1 hour and secondary antibodies for 30 minutes (7, 8).",background,1.0,Short
"increasing proportion of cells recorded in the sub-G1 phase with increasing concentrations of arachidonic acid (Dymkowska et al., 2006).",background,0.7675000000000001,Short
"A study by Rohwerder et al [35] investigated the degradation pathway of 2-hydroxyisobutyric acid (2-HIBA), an intermediate in the degradation pathway of MTBE.",background,1.0,Short
[35] showed no significant improvement in swimming performance while wearing a drag suit for 5 weeks compared with the control group.,background,0.746,Short
The present results were also consistent with other reports suggesting that CCND1 plays an important role in the occurrence and development of OLP [36‚Äì38].,result,,Short
"Steps 3(c) to 3(f) can be done efficiently using techniques of Camenisch, Hohenberger, and Lysyanskaya [49].",method,,Short
"1 3 surgery after ESD, and those who were followed up but received no additional treatment after ESD [17].",background,1.0,Short
"They are: Slope One, Regularized SVD, Improved Regularized SVD, SVD++, NMF, BPMF, RBM-CF, AutoRec and Mean Field.",method,,Short
"Stimulation of cardiac respiration is known to decrease steady-state levels of NAD(P)H (35), but BDM did not affect the response of NAD(P)H to ADP (data not shown).",background,1.0,Short
"Similar results have been demonstrated under metformin treatments in different breast cancer cell lines [7, 8].",result,,Short
"Studies report that 10–25 % of healthy individuals are nonresponders to lutein supplementation using HFP [13, 16, 17] or RRS [35] mea-",background,1.0,Short
Example networks for some breeding units were drawn using an R package latentnet (Krivitsky and Handcock 2008).,method,,Short
"The valence electron occupation of the double dot was (2,1) or (1,2), as confirmed by magnetospectroscopy measurements30.",method,,Short
"Reduction of the pentavalent to the trivalent forms can also be catalysed by GSTO1-1 or non-enzymatically (Cohen et al., 2006; Tapio and Grosche, 2006).",background,0.7325,Short
Both healthy and sick people increasingly use electronic media to obtain medical information and advice [1].,background,1.0,Short
"Both COSMOS and COMANCHE are based on the FRACTAL component model and use the JULIA10 implementation of the FRACTAL runtime environment [Bruneton et al., 2006b].",method,,Short
A calibration study indicated acceptable correlations between the QFFQ and 24-h recalls for all sex and ethnic groups (23).,method,,Short
"lucifugus, we observed declines that began in 2004, two years prior to the first recorded instance of the disease in the region [34].",background,1.0,Short
"8) on the MMSE), diagnosed with amnestic MCI based on the Petersen criteria (Petersen et al. 1999); and 16 CN subjects (mean age 73(9) years; mean score 29.",method,,Short
"In contrast to human capital approach, these methods represent rather macroeconomic perspective and measure actual production losses [18, 19].",result,1.0,Short
Diagnostic yield has increased over time as such arrays have evolved to include better coverage [7–21].,background,1.0,Short
"017 (Katoh and Standley 2013), and GBlocks (Castresana 2000) was used to remove poorly aligned,
A cc
ep te
d A
rti cl
e
This article is protected by copyright.",method,,Short
"ALK3 and ALK6 are BMP receptors [18,19], ALK5 is a TGFβ receptor [18,20], and ALK4 is an Activin receptor [21].",background,1.0,Short
"Exomes from each NSCLC patient were examined using FannsDB [16], FATHMM [16], Mutation Assessor [17], Polyphen [18], PROVEAN [19], and SIFT [20].",method,,Short
"The frequency and also the mutation pattern we found were in concordance with the data from the literature (Ohashi et al, 1995).",result,,Short
"inflammatory response in endothelial cells, resulting in elevated expression of adhesion molecules and increased endothelial permeability (4, 64), Figure 3.",background,1.0,Short
"The presence of valvular heart disease was evaluated according to the current guidelines [11, 13, 14].",background,0.7434000000000001,Short
", in normal T cells, the activation threshold to produce IFN-c is lower than that required for entry into the cell-cycle or to secrete IL-2 [31,32]).",background,1.0,Short
A previous study demonstrated age-related declines in song performance in Bengalese finches that were 6 yr of age (Cooper et al. 2012).,method,,Short
"Surgery, cryotherapy and brachytherapy are among the most frequently used local salvage treatment options with different degrees of success [2-11].",background,1.0,Short
", 1998), finger tapping (Wassermann et al., 1996; Chen et al., 1997), peak force, and acceleration during finger pinch (Muellbacher et al.",background,0.7485,Short
"The inter-relationships between K1, K1O and anticoagulants in dogs and humans have been previously investigated [25, 26].",method,,Short
"However, the k-safeness of the hypercube does not guarantee the connectivity of the network unless we also bound the number of faulty nodes by 2(n − k) − 1 [17, 35].",background,0.7373000000000001,Short
"These results are in accordance to the expected half-life of albumin in humans (Noort et al., 2008).",result,1.0,Short
The magnitude of these differences is exaggerated by the high impact of annual burning on bird abundance and nesting success (Little et al. 2013) (Table 3).,background,1.0,Short
[7] provided us with the executable file of their signal selection implementation and we used it for the selection process.,method,,Short
These results are in agreement with a study by WikstroÃàm et al. (2007) in which loss of AMH expression was also observed to occur at a later age in 14 KS patients.,result,,Short
"However, these results contradict others that show a significant association with regard to hearing loss((19,25)) and the absent DPOAE((18)).",result,,Short
"Lie and Alsop (2007, 2009) integrated each of the two competing models into Davison and Tustin’s (1978) model of signal detection.",background,0.613,Short
"These results agree with previous 16S-based works [9,10,33], implying that the use of this method does not entail a bias and, in addition, new taxa may be discovered.",result,,Short
"Intestinal obstruction has been reported as a major cause of mortality in CF mice with severe CFTR mutations (Walker et al, 2006).",background,1.0,Short
", 2006], genetic factors alone may account for up to 50–60% of the variance in the population [Tyndale, 2003; McGue, 1999].",background,1.0,Short
Genotyping of patients with bronchial asthma and COPD was carried out by using the TaqMan Drug Metabolism Genotyping Assays.,method,,Short
"We compared our algorithm with CLOSET+ [11], which is an enhanced version of CLOSET [9].",result,1.0,Short
"Left ventricular ejection fraction (LVEF) was calculated using Teicholz’s M-mode formula while LV mass index (LVMI) was calculated using Devereux’s formula [10,11].",method,1.0,Short
"In Weibull analyses of the rate of licking during meals, the rate of decay of licking, B, was significantly reduced by SDA [F(1,11) 5 10.",background,1.0,Short
"Simple avulsion is associated with high rates of recurrence because the maxillary portion is not removed [3, 20].",background,1.0,Short
Zesto only supports 18 benchmarks of SPECCPU2006 and we could not generate the .eio files of 7 applications of those through the Zesto.,method,,Short
"The rules used in the fusion of the classifiers were Sum , Product, Min andMax rules [10].",method,,Short
"Finally, participants were interviewed in a funnel debriefing procedure (Chartrand & Bargh, 1996) about the study’ purpose and what they had seen during the trials.",method,,Short
"The R123 fluorescence, which is quenched at resting DCm, increases with mitochondrial membrane depolarization (11, 12).",background,1.0,Short
"In the literature, reports of very high individual improvements can be found [1,2], but average scores in larger series [2,26] are similar to the results in this study.",result,,Short
"The pixels with NDVI less than 0.2 are nonvegetation (Tsai et al., 2007; Noujdina and Ustin, 2008).",background,1.0,Short
"Biofilm and calcified deposits must be removed in order to allow healing and reduce the risk for disease future progression [17, 18].",background,1.0,Short
"Examples of experiments in which there is a convergent to a relatively more efficient solution for the population have been reviewed [23,42-45].",background,0.7506,Short
"It is a common methodology for extracting structured frameworks from video game components and mechanics [60, 68].",method,,Short
"(4), as well as the genitalia, palms, soles (1,5), ears, scalp (1), and upper limbs (2).",background,1.0,Short
"Reactive SC hardware employs an additional un-ordered, coalescing store buffer for safe stores as in [12].",background,0.7684000000000001,Short
The patients were neurologically evaluated at baseline and at follow-up with the recently validated Scale for Assessment and Rating of Ataxia (SARA) [33].,method,,Short
Some kinetic characteristics of microorganisms found in bioreactors used for waste gas treatment have recently been reported (Pedersen et al. 1997).,background,1.0,Short
"Similarly, performance on the secondary task presents a decline when inadequate resources are allocated to its performance (Craik et al., 1996).",background,1.0,Short
The genotype distribution in men and women was similar to that reported by Rogenhofer et al. (2012) where a RPL cohort was compared with three different control groups.,result,,Short
"Characteristically, these genera are rich in monoterpenes, including eugenol, citronellal and citronellol also investigated in this study [18].",background,0.6065,Short
", 2005) and ICSM18 (aa 143–153; Beringue et al., 2004; Khalili-Shirazi et al., 2005) were used to detect PrP.",method,,Short
attached microbial community to verify biodegradation by indigenous microorganisms (Geyer et al. 2005).,background,1.0,Short
"Although NO can react directly with O2 - to form peroxynitrite (Lipton et al. 1993), the production of O2 - by wounding was from the leaves incubated with water.",background,1.0,Short
Our methodology built on our previously published estimates of unintended pregnancy.(2) Changes to the methodology are noted at various points in the following.,method,,Short
"One may perform frequency offset estimation and then offset compensation [1, 4, 7] or can compensate directly for the offset [3].",background,1.0,Short
"The GFP-hyg was amplified from pIGPAPA [45], and the 39 flanking region of the MYT1 gene was amplified by primer pair MYT1-3F/MYT1-3R.",method,,Short
"Similarly, previous studies in Drosophila [24] and yeast [39,40] found distinct transcriptional responses to different oxidizing treatments.",result,,Short
"We used 600 million Japanese Web pages (Akamine et al., 2010) parsed by KNP (Kawahara and Kurohashi, 2006) as a corpus.",method,,Short
"PED overexpression also impairs GLUT1 translocation in response to insulin, but increases GLUT1 content in the plasma membranes of basal cells (1).",background,1.0,Short
"Besides, we also notice that some existing approaches [8, 9] can be used indirectly to mine maximal frequent sequences under differential privacy.",method,0.613,Short
"By contrast, Hanlon et al. (1998) showed that higher serum cholesterol reduced the risk of hospitalization in this population.",result,1.0,Short
We previously reported that this pattern is the result of specific expression of Arpp/Ankrd2 in type 1 myofibers (Tsukamoto et al. 2002).,background,1.0,Short
"According to different authors, anxiety seems to be one of the fundamental factors that regulate EDA [Geer, 1966; Corah and Pantera, 1968; West et al., 1983].",background,1.0,Short
"To derive the expressions, we follow the similar notation as proposed in [3].",method,0.7546,Short
"In particular, it provides some information as to why SM/J mice may show diminished glucose tolerance in comparison to the LG/J strain [24] on a high fat diet.",background,1.0,Short
The authors of [3] study the problem of Early Application Identification and show that it is enough to know the length of the first four or five packets to,background,1.0,Short
Both the alleviation of fluid overload [3] as well as the provision of this necessary volume in the form of medications improve outcomes and mortality risk.,background,1.0,Short
"In [103], a gamma, X-ray, and high energy proton radiationtolerant SPAD has been developed for space applications.",background,1.0,Short
"Cold can activate sympathetic nerve system (SNS) to excrete norepinephrine, and then the BAT, which is rich in sympathetic nerve terminals, will produce more heat [11].",background,1.0,Short
"We use 3 standard MLC benchmarks, as used by other recent approaches (Belanger & McCallum 2016; Gygli et al. 2017; Amos & Kolter 2017): Bibtex, Delicious, and Bookmarks.",method,,Short
"The review protocol describes all steps performed during the review, reduces risk of bias, and increases its rigor, transparency, and repeatability [17].",background,0.7546,Short
"18 De Cocker, 2011 [16] Belgium 1 1566 CABG, valve, combined, and other Prolonged > 2, 5, 7 days & continuous Prediction model",background,1.0,Short
"Studies in other sub-Saharan African countries also showed that rural women had significantly higher unmet need compared to urban women (21, 26, 27, 31).",background,0.6962,Short
2015) as the weight initialization method and train our network using Adam (Kingma and Ba 2014) with a minibatch size of 64.,method,,Short
"Aberrant mammalian GPCR activity has been directly linked to such maladies as blindness, asthma, heart disease, obesity, and cancer [13,14].",background,1.0,Short
ethnic minorities and an often difficult relationship between service users and mental health services (Broome et al. 2005).,background,0.7571,Short
"Importantly, most repeated sequences that extend >20 bp actually extend over at least 100 bp (20).",background,1.0,Short
An aborted process cancels its pending requests and releases the resources it held [15].,background,0.7368,Short
"Invasive species can alter successional patterns, mutualistic relationships, community dynamics, ecosystem function and resource distributions (Mooney & Cleland 2001).",background,1.0,Short
Stability is often reached after only five or so convergent interviews [50].,background,1.0,Short
"Except for some parameter values, the game studied by Schneider and Kube is similar to the individual wage treatment in Abeler et al. (2010).",result,1.0,Short
We quantified the maximum C biomass that could be stored per unit area using two methods: (1) 90th-percentile QR and (2) OLS regressions (Supplementary Methods).,method,,Short
"4, December, 2013 translocation of these enzymes to the plasma membrane and/or other membrane (Littler et al., 2006; CorbalánGarcía & Gómez-Fernández, 2010).",background,1.0,Short
"[3, 10] In addition, patients with lower economic status have even less perception of glaucoma.",background,1.0,Short
"with the saturated b-wave amplitude Vmax, the flash intensity K required for semi-saturation as a measure of retinal sensitivity, and the slope related exponent n [27].",background,1.0,Short
Nuclear localization of PTOV1 is required for the stimulation of cell proliferation (Santamaria et al. 2005; Santamaria et al. 2003).,background,1.0,Short
"As such, direct analysis of wine by ICP-MS can affect plasma conditions and sample transport thus causing variations in signal stability and intensity [9,10].",background,0.7304,Short
"We optimize using RMSProp [11] and Adam [12] gradient descent solvers, which both obtain relatively similar results.",result,,Short
"We screened for potential TF binding sites using STAMP [59], with the motifs’ position weight matrices (PWMs) retrieved from the TRANSFAC database [60].",method,,Short
"These concentrations were selected to approximate the levels of contamination that are predicted to occur in a clinical setting (Benjamin & Wagner, 2007).",background,1.0,Short
"Maintaining a negative DCm induces Ca 21 accumulation in mitochondria (11, 12, 19).",background,1.0,Short
Todd and Oomes (2002) and Todd et al. (2004) criticized these finding as obtained in degenerate conditions and with a very limited field of view.,background,1.0,Short
"Similarly, previous results demonstrated that everolimus (an analog of temsirolimus) did not exert an effect on VEGF-dependent endothelial cell chemotaxis in vitro[75].",result,,Short
"3B as well as in prior work (Boly et al., 2012; Doucet et al., 2011; Lee et al., 2012;Marrelec et al., 2008), RSNs are hierarchically organized.",method,,Short
"This result however is inconsistent with other results [6, 7] that established connections between calcineurin/NFAT and Notch.",result,1.0,Short
"One specific approach to improve Java RMI is to support dynamic caching of shared objects on the accessing nodes, as done in Javanaise [10].",method,,Short
5 Proof of Proposition 5 The proof is similar to Parke (1999). Assume that γk exists.,background,1.0,Short
"The CCI includes 19 diagnoses, converted from ICD-9 codes, which are weighted based on severity and summed as a single index.",method,0.7323000000000001,Short
"We used HMMs and 3D computer vision methods to model phonological aspects of ASL [31, 33] with an unconstrained sentence structure.",method,1.0,Short
"For the second source of uncertainty, we used the data given in Reynolds et al. (2009).",method,,Short
"However, recent reports claim that Toll signaling occurs from an endocytic compartment (Huang et al., 2010; Lund et al., 2010).",background,1.0,Short
Twitch interpolation was used to assess the degree of triceps surae voluntary activation (Bulow et al. 1995) (see Fig.,method,,Short
"et al where follicular fluid from women undergoing IVF was evaluated for OS biomarkers including LPO and TAC (127, 131).",method,,Short
"The gels were then transferred to membranes and incubated overnight with the prospective mAbs as described previously (Fujishima et al., 1990; Iwatani et al., 2005).",background,0.7252000000000001,Short
"Another therapeutic option to create a fibrin clot is to make microfractures or drill the subchondral bone at the site of the defect [1, 2].",background,1.0,Short
"were extracted and sequenced on a Roche GS Junior instrument, as previously described [25, 31, 32].",method,,Short
Cells stably expressing AURKA-Flag were cultured in SILAC labelling medium containing 107 mg l 1 D3-leucine (heavy).,method,0.7527,Short
"Interestingly, MHC I and ERAP1 were coordinately expressed in normal and, to a lesser extent, neoplastic cells and tumor lesions (13, 14).",background,0.7198,Short
Hemicellulose hydrolysates contain high amounts (up to 20–30%) of xylose and arabinose (Hahn-Hägerdal et al. 2006; Leandro et al. 2008; Hector et al. 2008).,background,1.0,Short
"PAN (polyadenylated nuclear RNA), is the most abundant transcript made during the lytic cycle, and is directly induced by RTA [6].",background,1.0,Short
"First of all, the percentage of parents’ positive attitudes towards vaccinations was exceptionally high compared with other similar studies [7-9].",result,,Short
"2002), may be more commonly observed in the environment (Arbeli and Fuentes 2010).",background,0.611,Short
In this experiment the proposed method based on regional moments is compared to Wang et al [6] method.,method,,Short
"Recently, the importance of the IPSS has become well recognized and some authors have published data that constitute different IPSS ratios (10,11).",background,1.0,Short
Roshan et al. (2003) found that SICI at 1 ms was more prominent for larger amplitudes of test shock.,background,0.6063000000000001,Short
"Strains lacking Trf4 are reported to show defects in chromosome arm cohesion (Wang et al, 2000; Edwards et al, 2003).",background,1.0,Short
"Previous studies showed comparability of the HIV-1 sequences originated from cell-associated proviral DNA and viral RNA from plasma [1,38].",method,,Short
"The search proceeds along these lines until subinterval [11, 11] is selected.",background,0.6062000000000001,Short
This beneficial outcome of Nigella Sativa came in accordance with the results of Hildrum et al. ( 2007); Najmi et al. (2008) and Parhizkar et al. (2011).,result,,Short
The radial spatial dependence of the heating was calculated using a radially symmetric Gaussian profile (Bortfeld and Schlegel 1996) with FWHM of σ:,method,,Short
"a CP height measured according to Keros [14], showed type 1 configuration, denoted by the blue and yellow arrows on both side relatively.",method,0.7693,Short
"By default, iMetAMOS uses the k-mer based Kraken [51] tool, but the alternative methods of FCP [52], PhyloSift [53], PHMMER [54], and PhymmBL [55] are also supported.",method,1.0,Short
Ginsenoside Rg1 attenuates oligomeric Abeta(1-42)-induced mitochondrial dysfunction.,background,1.0,Short
"2A), we constructed a chimera consisting of the first 113 amino acids of PR NS1 fused to the C terminus of Tx NS1 [PR(1-113)Tx(114230)].",method,0.7596,Short
"With respect to phosphorous removal, Huett et al. (2005) stated that phosphorous removal varied from 78.4 to 99.5% (mostly[90",background,1.0,Short
[57] conceived layered modular architectures (or digital platforms) as hybrids that blend both modular and layered architectures.,background,1.0,Short
"Substantial experimental evidence supports the proconvulsant role of IL-1β (for review see [1,57,61]).",result,0.7572,Short
Eight empirically derived syndrome scales (syndrome scales) were built by exploratory and confirmatory factor analysis [4].,method,0.6104,Short
"researchers have proposed using optical interconnections to connect processors in a parallel computer system [1, 2, 6, 11, 18, 23, 26, 27].",background,0.7534000000000001,Short
"Five ISSR primers were used (Table 3), and polymerase chain reaction (PCR) and visualisation followed the protocols described in Spagnuolo et al. (2007).",method,1.0,Short
"Many of these inflammatory mediators are produced by infiltrating mononuclear phagocytes that have encountered immune complexes (19, 23, 44).",background,1.0,Short
"To improve the accuracy of object matching, a maximum posterior probability measure was proposed [15].",method,1.0,Short
"DNA methylation level analysis was performed with Pyro Q-CpG system (PyroMark ID, Biotage, Sweden) as previously described [10,11].",method,,Short
"Hari and Kiesilä (1996) found that in controls, the illusion disappeared at intervals exceeding 90 ms, while in dyslexics, it persisted up to 500 ms.",background,1.0,Short
"A linear relationship between erythrocyte GSH-Px and whole blood Se concentration was already described in camel [3, 8].",background,0.7476,Short
"Counselling and risk assessment were performed in the emergency room and PEP was recommended according to Spanish Guidelines [12,13].",method,,Short
"Our starting point is the work proposed in [3] and illustrated in Figure 1, because of the following two reasons.",background,0.7533000000000001,Short
"Introduction
Measuring the perception of surface orientation often depends on overt verbal or
nonverbal judgments (e.g. Li & Durgin, 2009).",background,1.0,Short
"[61] and Tomassini and Pestelacci [62] in cooperation dilemmas, and similar phenomena also described by Castelló et al.",background,0.7424000000000001,Short
"Next, we applied a method based on previously published literature by Aloy and Russell [38], in which they derived Su et al.",method,0.7213,Short
Optimal CPP [15] for autoregulation was calculated following PRx based on a 4 h window time.,method,,Short
", 2016), as demonstrated in machine comprehension (Du et al., 2017; Zhou et al., 2017b; Yuan et al., 2017) and question answering (Tang et al.",background,1.0,Short
"Dye-labelled binding assay was performed with purified AF-594-labelled viruses as described previously (Kim et al., 2016).",method,,Short
"recall of prices of everyday items in healthy adults when price information was consistent with prior knowledge than when it was inconsistent (Castel, 2005).",background,1.0,Short
The southern Andes have been eroded by the Patagonian ice sheet and are much lower and narrower (Garzione et al. 2008; Hoorn et al. 2010; Lavina & Fauth 2011).,background,1.0,Short
", land use/cover change, agricultural expansion, bamboo harvesting) disturbances (Liu et al., 2001; Mackinnon and De Wulf, 1994; Viña et al., 2007; Wang et al., 2008).",background,0.7121000000000001,Short
"Specifically, we use the renderings from [6] since it contains a large number of images from various viewpoints and the camera model has more degree of freedom.",method,1.0,Short
Lu [11] proposed a method of human detection approach based on depth map by using a two-stage model containing a 2-D head contour model and a 3-D head surface mode.,method,0.7399,Short
Taking into account the soft-gluon corrections to all orders in the strong coupling can be achieved by means of threshold resummation techniques in Mellin space [34–39].,method,1.0,Short
"Genotyping of the SNPs was performed as described previously (Gutknecht et al. 2007; Mössner et al. 2006a, b).",method,,Short
"They have been using various techniques such as Neural Network [1-3], Autoregressive Integrated Moving Average (ARIMA) [3] and the Evolution Strategies [4-5].",method,0.7583000000000001,Short
Its role is largely mediated by cAMP/PKA signaling and therefore controlled by PDE4 activity (Nishi et al. 2008).,background,0.7625000000000001,Short
8 Example of cell segmentation using level set method (source: [30]) Segmented image (1) Segmented image (2),method,,Short
"Related methodologies have been widely applied to MR analysis of other tissues such as breast and brain [23,24].",method,1.0,Short
The shape and size of ribosomal peaks 18S and 28S were also used for visual evaluation of RNA integrity as described in the “manual method” by Strand et al. (2007).,method,1.0,Short
"The original cut-off of 0.50, as well the alternative cut-off of 0.6245, which was reported to be associated with a specificity of 90% (Wolfe et al., 2010), was used.",method,1.0,Short
"There are also some studies on applying differential privacy to non-interactive frequent sequence mining [8, 9].",background,0.7531,Short
"In
accordance with previous studies, p16 positivity by IHC was defined as strong and diffuse nuclear and cytoplasmic staining in ≥70% of the tumor cells [16, 17].",method,,Short
"For the present study, the estimated 227,000 PLHCV were distributed across Australia according to the above-described model [8].",method,,Short
"We use AdaDelta (Zeiler, 2012) to train the MLP with a dropout rate (Srivastava et al., 2014) 0.01.",method,,Short
"Frataxin has been proposed to be either the iron donor for Fe-S cluster biosynthesis or a regulatory protein that inhibits Fe-S cluster formation [11,22].",background,1.0,Short
"In order to compare our system with the state of the art, we implement the methods of [3] and [21] which report their accuracy rate as 98.",method,,Short
Low anterior resection for rectal cancer is associated with a high risk of clinical anastomotic leakage [1–7].,background,1.0,Short
"Furthermore, at many places the compact lamination of the
granule cells is lost resulting in granule cell dispersion (GCD; Houser, 1990).",background,1.0,Short
[6] use a 3D-Convolutional Recurrent Neural Network to directly reconstruct a voxelized shape from multiple images of the object.,method,1.0,Short
The stimulation of chondrocyte and/or osteoblast cell proliferation induced by PEMFs has been shown to have a positive effect in the treatment of fracture healing [22].,background,1.0,Short
Only a small proportion of relevant trials are incorporated into systematic reviews [6].,background,1.0,Short
"When the ROS content is excessively high in plant cells, NO by itself can interact with O2 - to become peroxynitrite (ONOO-) (Lipton et al. 1993; Yamasaki et al. 1999).",background,1.0,Short
"In contrast, Go stimuli elicit the parietally distributed P300 (Falkenstein et al., 1999).",background,1.0,Short
We implement our method using the Caffe [10] framework and the source code is available at https://github.com/SSAW14/LearnableDilationNetwork.,method,,Short
"For t = 2 this definition reduces to that of the Stern polynomials defined in [6], and polynomials closely related to a1(n; z) were studied in [1] and [14].",background,0.6011000000000001,Short
"The insulin dose employed in this study was based on previous work in which the amount of insulin required to achieve a significant signal was determined [23, 24].",method,,Short
Seed longevity is associated with testa color in Arabidopsis (Debeaujon et al. 2000).,background,1.0,Short
Principal component analysis (PCA) [33] was performed to assess the possible components of proteins measured and whether they differed between KOA patients and controls.,method,,Short
"The soft radiation is coherently sensitive to the colour structure of the hard process from which it is emitted [36–39, 63, 64].",background,1.0,Short
Poon and Maloney [10] discussed circuit improvements to counter the effect of gate leakage in MOSFET capacitors,background,1.0,Short
Our results are in accordance with previous studies of diabetes patients that have found associations between albuminuria and incidence of CVD and mortality [21–29].,result,1.0,Short
"For instance, some models posit that control is eventually allocated to whichever system yields greater accuracy (Daw et al., 2005) or reward (Rieskamp & Otto, 2006).",background,0.7695000000000001,Short
Pricing via a coherent risk measure was first introduced by Artzner et al. (1999) and it reduces to a search for the infimum of all risk measures over an acceptance set.,background,1.0,Short
"It is worth noting that, when 1 = 0, our method will reduce to the multi-level task grouping method (MLMT-T) [6].",method,0.7465,Short
They typically appear in a CT scan as a low-density area similar to cerebrospinal fluid (CSF) [13].,background,1.0,Short
COBRA toolbox (Becker et al. 2007) implemented in MATLAB version R2007a was used for all the FBA calculations (Mathworks http://www.mathworks. com/).,method,,Short
Plasmids encoding for hemagglutinin-tagged JNK1 (HA-JNK1) and c-Jun (amino acids 5–89) fused to glutathione S-transferase (GST-c-Jun) were described previously (15).,method,1.0,Short
"RDo, where RD, RF and RDo represent relative density, relative frequency and relative dominance, respectively (see Hamann et al. 1999 for details).",method,,Short
"At the beginning CHARNLEY assumed that it was a condition caused by infection [7], [20].",background,1.0,Short
Similar observations were reported recently for toluene removal (Arcangeli & Arvin 1992; Pedersen et al. 1997).,background,0.7544000000000001,Short
"Adding resistance exercise, however, appears more useful than moderate aerobic exercise alone in protecting diet-induced losses in LBM [14,16,18].",background,1.0,Short
"chotic symptoms are associated with dopaminergic hyperactivity (Abi-Dargham et al. 2000; Breier et al. 1997b; Laruelle et al. 1996, 1999).",background,1.0,Short
"The radar observations serve as input for the MTT under evaluation, which is based on [11].",method,,Short
"Multi-tasking in particular seemed to cause concern and often resulted in feelings of anxiety and frustration [32,35].",background,1.0,Short
"Journal compilation © 2008 British Ecological Society, Journal of Animal Ecology
(Borgatti & Everett 1997; Strogatz 2001; Barabasi et al .",background,0.6109,Short
"The Sano protein is a member of the uncharacterized Themis protein family (Chung et al., 2009; Johnson et al., 2009).",background,1.0,Short
"40-Hz band of the R-wave–Rwave-interbeat interval series using CMet cardiac metric software (Allen et al., 2007).",method,1.0,Short
"As previously reported [12], adrenal vein cannulation was considered successful if each adrenal vein/inferior vena cava cortisol gradient was ≥1.",background,0.6052000000000001,Short
(2002) determined that 3–4 days monitoring were required to accurately measure MVPA [5].,background,0.7549,Short
Smith et al. (1985) describe a sudden widening in the apical 15% of the owl basilar membrane.,background,0.7497,Short
"Indeed, we quantified transcripts of CD3 and CD64, specific marker for T lymphocytes and macrophages, respectively, which are described as SLAMF3 expressing cells [22].",method,0.7537,Short
"With IRT models, a sufficient number of responses in every response category are essential for precise estimates of item parameters [17].",method,,Short
"242), and overall, optimising classroom time is often specifically emphasised (Gannod et al., 2008; Mason et al., 2013; McLaughlin et al., 2014; Tucker, 2012).",background,0.7384000000000001,Short
